Jabatan,Kode Unit,Judul Unit,Elemen Kompetensi,KUK
Pengembangan Bisnis,E.360034.010.01,Menetapkan Sasaran Rencana Bisnis,Mengidentifikasi sasaran rencana bisnis ,"sasaran rencana bisnis diidentifikasi diklasifikasikan sesuai visi, misi, tujuan organisasi."
Keuangan,E.360034.014.01,Melakukan Analisis Rasio Keuangan,Menyiapkan data analisis rasio keuangan ,data proyeksi keuangan laporan keuangan disiapkan diidentifikasi sesuai kebutuhan pos.
Keuangan,E.360034.014.01,Melakukan Analisis Rasio Keuangan,Menghitung analisis rasio keuangan ,data hasil identifikasi dihitung dianalisis sesuai peraturan berlaku.
Keuangan,E.360034.014.01,Melakukan Analisis Rasio Keuangan,Membuat laporan analisis rasio keuangan ,"laporan dicatat formulir, disusun, direkomendasikan pihak berwenang, diarsipkan sesuai pos."
Keuangan,E.360035.005.01,Menghitung Beban Operasional dan Non Operasional,Menyiapkan data beban ,data beban operasional nonoperasional disiapkan divalidasi sesuai kebutuhan pelaporan keuangan.
Keuangan,E.360032.028.01,Melakukan Evaluasi Beban Usaha,Menyiapkan data beban usaha ,data beban usaha disiapkan diidentifikasi sesuai kebutuhan evaluasi.
Keuangan,E.360032.028.01,Melakukan Evaluasi Beban Usaha,Menganalisis data beban usaha ,hasil identifikasi beban usaha dianalisis dievaluasi sesuai prosedur operasional standar pos.
Keuangan,E.360032.028.01,Melakukan Evaluasi Beban Usaha,Membuat laporan evaluasi ,"hasil analisis dicatat formulir laporan, disusun, ditindaklanjuti sesuai pos."
Keuangan,E.360035.003.01 ,Mengelola Kewajiban Jangka Pendek dan Panjang,Menyiapkan data kewajiban ,"data kewajiban jangka pendekpanjang, bukti transaksi harian, buku besar disiapkan pencatatan transaksi."
Keuangan,E.360035.005.01,Menghitung Beban Operasional dan Non Operasional,Melakukan penghitungan beban ,beban operasional nonoperasional dihitung akurat berdasarkan standar akuntansi berlaku.
Keuangan,E.360034.013.01,Menyusun Proyeksi Keuangan,Menghitung proyeksi ,proyeksi keuangan dihitung berdasarkan hasil analisis data historis rencana strategis bisnis.
Keuangan,E.360035.004.01 ,Menyusun Laporan Keuangan,Menyiapkan draf laporan ,laporan keuangan disusun sesuai standar akuntansi keuangan entitas akuntabilitas publik sak etap.
Keuangan,E.360034.014.01,Melakukan Analisis Rasio Keuangan,Rekomendasi hasil analisis ,hasil analisis rasio keuangan direkomendasikan pihak berwenang pengambilan keputusan strategis.
Keuangan,E.360034.014.01,Melakukan Analisis Rasio Keuangan,Merekomendasikan hasil analisis,hasil analisis rasio keuangan direkomendasikan pihak berwenang sesuai kebijakan perusahaan diarsipkan sesuai pos.
Keuangan,E.360035.006.01,Menghitung Biaya Produksi,Menyiapkan data biaya,"data biaya bahan kimia, energi, tenaga kerja produksi disiapkan divalidasi sesuai kebutuhan laporan."
Keuangan,E.360035.006.01,Menghitung Biaya Produksi,Melakukan kalkulasi biaya,biaya produksi per meter kubik air dihitung berdasarkan total volume air diproduksi total beban operasional.
Keuangan,E.360035.007.01,Menghitung Biaya Distribusi,Mengidentifikasi komponen biaya,"biaya pemeliharaan jaringan, energi pompa distribusi, kehilangan air nrw diidentifikasi sesuai data lapangan."
Keuangan,E.360035.008.01,Menghitung Penyusutan Aset,Menentukan masa manfaat aset,masa manfaat aset tetap spam ditentukan berdasarkan kategori aset kebijakan akuntansi berlaku.
Keuangan,E.360035.009.01,Menghitung Profitabilitas,Menganalisis margin laba,laba kotor laba bersih dianalisis pendapatan usaha menilai efisiensi kinerja keuangan.
Keuangan,E.360035.010.01,Menghitung Likuiditas,Menganalisis rasio lancar,data likuiditas berdasarkan neraca diidentifikasi dihitung sesuai standar perhitungan menilai kemampuan bayar jangka pendek.
Keuangan,E.360035.010.01,Menghitung Likuiditas,Membuat laporan likuiditas,"hasil analisis likuiditas dicatat, disusun menjadi laporan, dilaporkan pimpinan sesuai pos."
Keuangan,E.360035.011.01,Menghitung Solvabilitas,Menilai struktur modal,rasio hutang ekuitas dihitung menilai keamanan keuangan jangka panjang penyelenggara spam.
Keuangan,E.360032.028.01,Melakukan Evaluasi Beban Usaha,Menyiapkan data beban,data beban usaha disiapkan diidentifikasi sesuai kebutuhan evaluasi total beban usaha laporan laba rugi.
Keuangan,E.360032.028.01,Melakukan Evaluasi Beban Usaha,Menganalisis dan evaluasi,hasil identifikasi beban usaha dianalisis dievaluasi kelayakannya sesuai prosedur operasional standar pos.
Keuangan,E.360032.028.01,Melakukan Evaluasi Beban Usaha,Melaporkan hasil evaluasi,"hasil analisis dicatat formulir, disusun menjadi laporan, ditindaklanjuti sesuai instruksi manajemen."
RPAM,E.360036.001.01,Menentukan Tim RPAM,Mengidentifikasi anggota tim,"personel berbagai departemen produksi, distribusi, kualitas diidentifikasi membentuk tim lintas fungsi rpam."
RPAM,E.360036.002.01,Membuat Rantai Pasok SPAM,Mendeskripsikan sistem SPAM,"seluruh komponen mulai sumber air baku, pengolahan, hingga transmisi digambarkan diagram alir rantai pasok."
RPAM,E.360036.003.01,Menginvestigasi Risiko,Mengidentifikasi kejadian bahaya,potensi gangguan setiap titik rantai pasok diidentifikasi berdasarkan data kejadian historis kondisi lapangan.
RPAM,E.360036.003.01,Menginvestigasi Risiko,Menganalisis tingkat risiko,skor risiko dihitung berdasarkan perkiraan frekuensi kejadian tingkat keparahan dampaknya kualitas air.
RPAM,E.360036.004.01,Membuat Daftar Tindakan Pengendalian,Menentukan kontrol risiko,alternatif tindakan mencegah mengurangi risiko bahaya sistem spam ditentukan sesuai prioritas.
RPAM,E.360036.004.01,Membuat Daftar Tindakan Pengendalian,Memvalidasi tindakan,tindakan pengendalian dipilih divalidasi efektivitasnya memastikan risiko ditekan level aman.
RPAM,E.360036.005.01,Melakukan Reanalisis Risiko,Menilai risiko sisa (residual),risiko dihitung setelah mempertimbangkan adanya tindakan pengendalian sudah berjalan.
RPAM,E.360036.006.01,Menentukan Cara Pengawasan,Merancang prosedur monitoring,"metode, frekuensi, tanggung jawab pengawasan tindakan pengendalian ditetapkan dokumen panduan."
RPAM,E.360036.007.01,Pengawasan Progres Pemenuhan,Memantau pelaksanaan rencana,kemajuan pelaksanaan perbaikan sistem pemenuhan standar kualitas dipantau berkala.
RPAM,E.360036.008.01,Membuat Rencana Perbaikan,Menyusun jadwal upgrade,rencana teknis anggaran perbaikan infrastruktur kritis disusun berdasarkan hasil asesmen risiko.
RPAM,E.360036.009.01,Melakukan Verifikasi RPAM,Menguji kepatuhan sistem,verifikasi dilakukan melalui audit internal pengujian kualitas air memastikan rpam berjalan efektif.
RPAM,E.360036.010.01,Melakukan Tinjauan Manajemen,Mengevaluasi performa RPAM,hasil implementasi rpam dipresentasikan pimpinan puncak mendapatkan arahan perbaikan berkelanjutan.
Operasional,E.360036.011.01,Mengelola Dokumentasi RPAM,Mengarsipkan data teknis,"semua dokumen rencana, hasil monitoring, laporan verifikasi dikelola disimpan sesuai standar manajemen dokumen."
Operasional,E.360034.018.01,Melakukan Pengendalian Rencana Bisnis,Memantau IKK,data kemajuan indikator kinerja kunci ikk disiapkan dipantau realisasinya sesuai target rencana bisnis.
Operasional,E.360034.018.01,Melakukan Pengendalian Rencana Bisnis,Menilai penerapan program,unit kerja dipastikan menjalankan program sesuai rencana bisnis telah ditetapkan.
Manajemen,E.360034.008.01,Mengkaji Kondisi Eksternal,Mengumpulkan data eksternal,"data regulasi, kondisi sosial ekonomi masyarakat, lingkungan penyelenggara spam disiapkan."
Manajemen,E.360034.008.01,Mengkaji Kondisi Eksternal,Menganalisis dampak eksternal,hasil identifikasi kondisi eksternal dianalisis melihat peluang ancaman keberlangsungan spam.
Keuangan,E.360035.012.01,Menghitung Arus Kas (Cash Flow),Mengidentifikasi arus kas masuk,pendapatan rekening air nonair diidentifikasi berdasarkan catatan penerimaan harian.
Keuangan,E.360035.012.01,Menghitung Arus Kas (Cash Flow),Menganalisis saldo kas,aliran kas masuk keluar dianalisis memastikan ketersediaan dana operasional periode.
Keuangan,E.360035.013.01,Mengevaluasi Piutang Air,Menyiapkan data tunggakan,daftar piutang pelanggan umur piutang disiapkan proses rekonsiliasi.
Keuangan,E.360035.013.01,Mengevaluasi Piutang Air,Menganalisis efektivitas penagihan,rasio penagihan dihitung mengevaluasi kinerja bagian rekening penagihan.
Pengembangan,E.360034.012.01,Merumuskan Program Rencana Bisnis,Menyiapkan data program,data hasil sasaran strategis estimasi kebutuhan sumber daya disiapkan sesuai kebutuhan pengembangan.
Pengembangan,E.360034.012.01,Merumuskan Program Rencana Bisnis,Menyusun draf program,"program kerja tahunan jangka menengah dirumuskan detail mencakup waktu, biaya, penanggung jawab."
Programmer,J.620100.001.1,Menulis Kode Program Secara Dasar,Menyiapkan peralatan dan bahan untuk penulisan kode program,perangkat lunak editor kode disiapkan sesuai kebutuhan bahasa pemrograman
Programmer,J.620100.001.1,Menulis Kode Program Secara Dasar,Menyiapkan peralatan dan bahan untuk penulisan kode program,dokumentasi spesifikasi teknis dipahami acuan penulisan kode.
Programmer,J.620100.001.1,Menulis Kode Program Secara Dasar,Melakukan penulisan kode program,sintaks bahasa pemrograman diikuti benar
Programmer,J.620100.001.1,Menulis Kode Program Secara Dasar,Melakukan penulisan kode program,algoritma dasar diimplementasikan kode
Programmer,J.620100.001.1,Menulis Kode Program Secara Dasar,Melakukan penulisan kode program,variabel konstanta didefinisikan sesuai standar.
Programmer,J.620100.001.1,Menulis Kode Program Secara Dasar,Melakukan pengujian kode program,kode program dikompilasi dijalankan mengecek kesalahan
Programmer,J.620100.001.1,Menulis Kode Program Secara Dasar,Melakukan pengujian kode program,logika program dipastikan berjalan sesuai hasil diharapkan.
Software Architect,J.620100.002.1,Mendesain Struktur Data,Menentukan struktur data yang akan digunakan,kebutuhan data diidentifikasi berdasarkan analisis fungsional
Software Architect,J.620100.002.1,Mendesain Struktur Data,Menentukan struktur data yang akan digunakan,"jenis struktur data array, list, tree dipilih optimasi performa."
Software Architect,J.620100.002.1,Mendesain Struktur Data,Menerapkan struktur data dalam program,struktur data diimplementasikan desain modul
Software Architect,J.620100.002.1,Mendesain Struktur Data,Menerapkan struktur data dalam program,akses manipulasi data dikelola sesuai aturan integritas data.
Programmer,J.620100.004.1,Menggunakan Library atau Komponen Pre-existing,Mengidentifikasi library atau komponen yang dibutuhkan,fungsi library dianalisis kesesuaiannya fitur sistem
Programmer,J.620100.004.1,Menggunakan Library atau Komponen Pre-existing,Mengidentifikasi library atau komponen yang dibutuhkan,dokumentasi library dipelajari memahami cara integrasi.
Programmer,J.620100.004.1,Menggunakan Library atau Komponen Pre-existing,Mengintegrasikan library atau komponen ke dalam perangkat lunak,library diinstalasi dikonfigurasi proyek
Programmer,J.620100.004.1,Menggunakan Library atau Komponen Pre-existing,Mengintegrasikan library atau komponen ke dalam perangkat lunak,fungsifungsi library dipanggil diuji integrasinya modul internal.
Web Developer,J.620100.005.1,Membuat Halaman Web Statis,Merancang tata letak halaman web,struktur navigasi layout halaman dirancang sesuai desain user interface
Web Developer,J.620100.005.1,Membuat Halaman Web Statis,Merancang tata letak halaman web,elemenelemen html disusun semantik.
Web Developer,J.620100.005.1,Membuat Halaman Web Statis,Menerapkan gaya (styling) pada halaman web,properti tampilan diatur menggunakan css
Web Developer,J.620100.005.1,Membuat Halaman Web Statis,Menerapkan gaya (styling) pada halaman web,tampilan dipastikan responsif berbagai resolusi layar.
Web Developer,J.620100.006.1,Membuat Halaman Web Dinamis,Mengelola input dari pengguna,form input divalidasi sisi klien server
Web Developer,J.620100.006.1,Membuat Halaman Web Dinamis,Mengelola input dari pengguna,data pengguna diproses menghasilkan respon dinamis.
Web Developer,J.620100.006.1,Membuat Halaman Web Dinamis,Mengintegrasikan halaman web dengan basis data,koneksi basis data dikonfigurasi aman
Web Developer,J.620100.006.1,Membuat Halaman Web Dinamis,Mengintegrasikan halaman web dengan basis data,"operasi crud create, read, update, delete diimplementasikan halaman web."
Database Dev,J.620100.007.1,Membuat Rancangan Basis Data,Melakukan pemodelan data,entity relationship diagram erd digambarkan lengkap
Database Dev,J.620100.007.1,Membuat Rancangan Basis Data,Melakukan pemodelan data,normalisasi basis data dilakukan menghindari redundansi data.
Database Dev,J.620100.007.1,Membuat Rancangan Basis Data,Menentukan skema basis data,"tabel, kolom, tipe data ditetapkan"
Database Dev,J.620100.007.1,Membuat Rancangan Basis Data,Menentukan skema basis data,hubungan kunci utama primary key kunci tamu foreign key ditentukan.
Network Eng.,J.620100.009.1,Mengonfigurasi Perangkat Jaringan,Menyiapkan perangkat jaringan,spesifikasi teknis perangkat jaringan diidentifikasi
Network Eng.,J.620100.009.1,Mengonfigurasi Perangkat Jaringan,Menyiapkan perangkat jaringan,perangkat keras media transmisi disiapkan instalasi.
Network Eng.,J.620100.009.1,Mengonfigurasi Perangkat Jaringan,Melakukan pengaturan parameter jaringan,alamat ip subnet mask dikonfigurasi
Network Eng.,J.620100.009.1,Mengonfigurasi Perangkat Jaringan,Melakukan pengaturan parameter jaringan,protokol routing akses kontrol ditetapkan sesuai arsitektur jaringan.
Sys Admin,J.620100.012.1,Mengelola Sistem Operasi,Melakukan instalasi sistem operasi,media instalasi disiapkan dijalankan
Sys Admin,J.620100.012.1,Mengelola Sistem Operasi,Melakukan instalasi sistem operasi,partisi harddisk pengaturan sistem dasar dikonfigurasi sesuai prosedur.
Sys Admin,J.620100.012.1,Mengelola Sistem Operasi,Melakukan pemeliharaan sistem operasi,pembaruan sistem patching dilakukan rutin
Sys Admin,J.620100.012.1,Mengelola Sistem Operasi,Melakukan pemeliharaan sistem operasi,log sistem dipantau mendeteksi potensi masalah performa keamanan.
IT Support,J.620100.015.1,Memberikan Layanan Bantuan Teknis,Mengidentifikasi permasalahan teknis,laporan keluhan pengguna diterima diklasifikasi
IT Support,J.620100.015.1,Memberikan Layanan Bantuan Teknis,Mengidentifikasi permasalahan teknis,analisis penyebab masalah dilakukan menggunakan alat bantu diagnosa.
IT Support,J.620100.015.1,Memberikan Layanan Bantuan Teknis,Memberikan solusi bantuan teknis,langkahlangkah perbaikan dijalankan sesuai pos
IT Support,J.620100.015.1,Memberikan Layanan Bantuan Teknis,Memberikan solusi bantuan teknis,pengguna diberikan panduan masalah serupa terulang kembali.
Programmer,J.620100.017.1,Melakukan Debugging,Mengidentifikasi kesalahan (bug),program dijalankan lingkungan pengujian memicu error
Programmer,J.620100.017.1,Melakukan Debugging,Mengidentifikasi kesalahan (bug),titik kesalahan ditemukan melalui teknik penelusuran kode alat debugger.
System Analyst,J.620100.018.1,Melakukan Identifikasi Spesifikasi Perangkat Lunak,Mengidentifikasi kebutuhan fungsional,kebutuhan pengguna dikumpulkan melalui teknik wawancara observasi
System Analyst,J.620100.018.1,Melakukan Identifikasi Spesifikasi Perangkat Lunak,Mengidentifikasi kebutuhan fungsional,spesifikasi fitur alur kerja aplikasi didefinisikan mendalam.
System Analyst,J.620100.018.1,Melakukan Identifikasi Spesifikasi Perangkat Lunak,Menentukan kebutuhan non-fungsional,"parameter performa, keamanan, ketersediaan sistem ditetapkan"
System Analyst,J.620100.018.1,Melakukan Identifikasi Spesifikasi Perangkat Lunak,Menentukan kebutuhan non-fungsional,batasan infrastruktur teknologi digunakan diidentifikasi.
Programmer,J.620100.019.1,Mengelola Repositori Kode Program,Menyiapkan lingkungan kontrol versi,repositori pusat dikonfigurasi platform disepakati
Programmer,J.620100.019.1,Mengelola Repositori Kode Program,Menyiapkan lingkungan kontrol versi,struktur folder kebijakan akses repositori ditetapkan tim.
Programmer,J.620100.019.1,Mengelola Repositori Kode Program,Melakukan manajemen perubahan kode,kode program dikirimkan commit repositori pesan deskriptif
Programmer,J.620100.019.1,Mengelola Repositori Kode Program,Melakukan manajemen perubahan kode,konflik perubahan antar anggota tim diselesaikan melalui proses penggabungan merge.
Quality Assurance,J.620100.021.1,Melakukan Pengujian Integrasi Perangkat Lunak,Merancang skenario pengujian integrasi,antarmuka antar modul diidentifikasi aliran datanya
Quality Assurance,J.620100.021.1,Melakukan Pengujian Integrasi Perangkat Lunak,Merancang skenario pengujian integrasi,skenario uji disusun memastikan modul bekerja bersama harmonis.
Quality Assurance,J.620100.021.1,Melakukan Pengujian Integrasi Perangkat Lunak,Melaksanakan uji integrasi,pengujian dijalankan sesuai skenario telah disusun
Quality Assurance,J.620100.021.1,Melakukan Pengujian Integrasi Perangkat Lunak,Melaksanakan uji integrasi,hasil pengujian dibandingkan desain arsitektur kegagalan dicatat log.
Project Manager,J.620100.025.1,Melakukan Estimasi Upaya Pengembangan Perangkat Lunak,Menghitung skala proyek,ukuran perangkat lunak diestimasi menggunakan metode standar function point
Project Manager,J.620100.025.1,Melakukan Estimasi Upaya Pengembangan Perangkat Lunak,Menghitung skala proyek,tingkat kompleksitas fitur dinilai berdasarkan spesifikasi teknis.
Project Manager,J.620100.025.1,Melakukan Estimasi Upaya Pengembangan Perangkat Lunak,Menentukan alokasi waktu dan SDM,jumlah jam kerja dibutuhkan dihitung berdasarkan estimasi skala
